관광지ID,업소명,분류,맛집시도,맛집시군구,현지인순위,외지인순위,원본맛집파일,표준시도,표준시군구,표준구
026aaa728fef1141a95192bb9c6b5b4b,신세카이오정점,한식,대전광역시,대덕구,91.0,75.0,대덕구_현지인외지인맛집_최종.csv,대전광역시,대덕구,
026ade7b7e2c688af2ab83325f3fa916,화이트하우스,카페/찻집,충청남도,예산군,52.0,26.0,예산군_현지인외지인맛집_최종.csv,충청남도,예산군,
026f820d0a49f601fcf35d803ff0df5f,소리소시골밥상,한식,경기도,남양주시,12.0,12.0,남양주시_현지인외지인맛집_최종.csv,경기도,남양주시,
0273c95ccf381785da38c74f7bd919c1,스테이564미사아일랜드점,전문음식,경기도,하남시,40.0,36.0,하남시_현지인외지인맛집_최종.csv,경기도,하남시,
02775930f395798a1410568802fc80f9,훗스테이크김천점,전문음식,경상북도,김천시,26.0,70.0,김천시_현지인외지인맛집_최종.csv,경상북도,김천시,
027a39c3a1266999bea13f517bc8939b,포커시스디자인아카이브,카페/찻집,경기도,안성시,,64.0,안성시_현지인외지인맛집_최종.csv,경기도,안성시,
02859c5dc88202ba76fd2768b32336ee,다이닝원본점,전문음식,강원특별자치도,원주시,58.0,50.0,원주시_현지인외지인맛집_최종.csv,강원특별자치도,원주시,
02896aa772698b59e0aefcaa46b045c1,청진동국밥,한식,전라남도,함평군,68.0,82.0,함평군_현지인외지인맛집_최종.csv,전라남도,함평군,
0290a49d48e3fdc6059e71723a1a17a4,고구려짬뽕10101인천선학점 [중식],외국식,인천광역시,연수구,93.0,49.0,연수구_현지인외지인맛집_최종.csv,인천광역시,연수구,
029646ad3f33e08290a63f087bd18887,윤쉐프정직한제빵소본점,간이음식,경기도,양주시,14.0,36.0,양주시_현지인외지인맛집_최종.csv,경기도,양주시,
0298b6b38d325778ac078b02a3240d37,황금코다리동두천점,한식,경기도,동두천시,44.0,58.0,동두천시_현지인외지인맛집_최종.csv,경기도,동두천시,
02a08d1cfa749b6b8103230f29139944,중국성[중식],외국식,충청북도,영동군,80.0,,영동군_현지인외지인맛집_최종.csv,충청북도,영동군,
02a5615fccce69bae3e5c4dc55dc86b1,구이바다,전문음식,경상남도,창원시 마산합포구,,99.0,창원시+마산합포구_현지인외지인맛집_최종.csv,경상남도,창원시,마산합포구
02a6bbc1145f82f142d62fc3f027fe05,엘도라도,카페/찻집,충청북도,청주시 흥덕구,8.0,9.0,청주시+흥덕구_현지인외지인맛집_최종.csv,충청북도,청주시,흥덕구
02ab170a36a8c1f35bc3e12661ab5c1b,단소수완지구점 [한식],한식,광주광역시,광산구,79.0,95.0,광산구_현지인외지인맛집_최종.csv,광주광역시,광산구,
02abfe86cfd38d09d8c670218acb89ba,NTBR,카페/찻집,대전광역시,대덕구,4.0,5.0,대덕구_현지인외지인맛집_최종.csv,대전광역시,대덕구,
02acb3ade42e461668ea7917af13ef20,예원[한식],한식,전라남도,구례군,24.0,16.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
02ad3293b1c59da3e0d980fd2cd45d86,운서리흑염소,한식,경상남도,함안군,44.0,62.0,함안군_현지인외지인맛집_최종.csv,경상남도,함안군,
02ae102606d35d491f4194d2985150b6,상운메밀촌,한식,강원특별자치도,양양군,20.0,22.0,양양군_현지인외지인맛집_최종.csv,강원특별자치도,양양군,
02b1c83cfd7375a0d30e889b0a962746,남해바다돌판횟집,전문음식,경상남도,창녕군,78.0,,창녕군_현지인외지인맛집_최종.csv,경상남도,창녕군,
02b448427a598a63d380aaa017ebf1b6,천오식육식당,한식,경상남도,거창군,95.0,,거창군_현지인외지인맛집_최종.csv,경상남도,거창군,
02b46032ef0b8308341d0b44e838fd27,조마루감자탕순창점,한식,전북특별자치도,순창군,70.0,75.0,순창군_현지인외지인맛집_최종.csv,전북특별자치도,순창군,
02b9ba3596ed078114849f9c7bf78e10,303화덕송정점,외국식,부산광역시,해운대구,97.0,,해운대구_현지인외지인맛집_최종.csv,부산광역시,해운대구,
02ba5d31078846854750134e7ceb60c3,본아베띠,외국식,전북특별자치도,임실군,86.0,,임실군_현지인외지인맛집_최종.csv,전북특별자치도,임실군,
02bded13e6de0504c069460d40471b35,덕천복집,전문음식,부산광역시,북구,47.0,44.0,북구_현지인외지인맛집_최종.csv,부산광역시,북구,
02c17d29e1f2dd8eed8256bddd47d0ae,예천가든,한식,경상북도,봉화군,24.0,16.0,봉화군_현지인외지인맛집_최종.csv,경상북도,봉화군,
02d26e0c57e6ce8ea5338cadcabf9a63,신토불이된장배추국,한식,경기도,용인시 처인구,77.0,11.0,용인시+처인구_현지인외지인맛집_최종.csv,경기도,용인시,처인구
02d4fbc965599f33debfc8aadbe1c3d9,포시즌키친광교직영점,전문음식,경기도,수원시 영통구,47.0,35.0,수원시+영통구_현지인외지인맛집_최종.csv,경기도,수원시,영통구
02d5aac9e65af74c9a895362a0826df7,어촌횟집,전문음식,강원특별자치도,양양군,,93.0,양양군_현지인외지인맛집_최종.csv,강원특별자치도,양양군,
02d62a6d28b7ee174a9a41817818755a,마리해물칼국수,한식,경상남도,거창군,20.0,21.0,거창군_현지인외지인맛집_최종.csv,경상남도,거창군,
02e15fc4c5cfbd5e1ad1f763daa06c8f,수제비칼국수,한식,경상남도,김해시,,97.0,김해시_현지인외지인맛집_최종.csv,경상남도,김해시,
02e2068b47ace4f077b506b51129c878,품장을왕리점,전문음식,인천광역시,영종구,12.0,17.0,영종구_현지인외지인맛집_최종.csv,인천광역시,영종구,
02e3288e67df1e68fca0751e461624b0,섬낚시횟집,전문음식,경상남도,고성군,,99.0,고성군_현지인외지인맛집_최종.csv,경상남도,고성군,
02ea5521c027207100262f5b6bfab015,샤브원명지점,전문음식,부산광역시,강서구,17.0,16.0,강서구_현지인외지인맛집_최종.csv,부산광역시,강서구,
02ef56a1b3aa4e7b64a8721911ad76cd,가막골해물칼국수,한식,전북특별자치도,완주군,55.0,80.0,완주군_현지인외지인맛집_최종.csv,전북특별자치도,완주군,
02f31f888b9ab5da1fc54e989ec41aa1,가마솥생복집,전문음식,부산광역시,기장군,24.0,59.0,기장군_현지인외지인맛집_최종.csv,부산광역시,기장군,
02f809cccd438bfd5b72fee806c67494,관저당,카페/찻집,대전광역시,서구,37.0,44.0,서구_현지인외지인맛집_최종.csv,대전광역시,서구,
02fdf3a1583dddd8d9c8d65467754da8,섬덕회센타,전문음식,충청남도,서천군,97.0,74.0,서천군_현지인외지인맛집_최종.csv,충청남도,서천군,
0305a26853219f98be2a60f6aa98bd4c,카페썸모어,전문음식,인천광역시,연수구,91.0,,연수구_현지인외지인맛집_최종.csv,인천광역시,연수구,
0305d0bf1b289ffba6710f186824e414,상원손짜장[중식],외국식,경기도,의왕시,54.0,81.0,의왕시_현지인외지인맛집_최종.csv,경기도,의왕시,
030981e3639fbfe9ab59e79c4f4410a8,리브포레스트,카페/찻집,경상북도,영덕군,10.0,14.0,영덕군_현지인외지인맛집_최종.csv,경상북도,영덕군,
03116466d540d4ac316b7d2ccb373ad5,시골돼지담양숯불갈비,한식,전라남도,화순군,35.0,38.0,화순군_현지인외지인맛집_최종.csv,전라남도,화순군,
031450157cd8982cd7315431ff47875d,양평해장국장수군청점,한식,전북특별자치도,장수군,,67.0,장수군_현지인외지인맛집_최종.csv,전북특별자치도,장수군,
03156e708025b524d0edc89e18fe5561,바실라,카페/찻집,경상북도,경주시,15.0,11.0,경주시_현지인외지인맛집_최종.csv,경상북도,경주시,
031577bbb4ac6acab6ed9c4ef6f522a3,일미분식,간이음식,충청북도,증평군,19.0,20.0,증평군_현지인외지인맛집_최종.csv,충청북도,증평군,
0318263f5d60529e6f46a2a659897ee9,맷돌송가네순두부,한식,전북특별자치도,무주군,73.0,67.0,무주군_현지인외지인맛집_최종.csv,전북특별자치도,무주군,
0318bba2d4b19a08d54bd905ecf70af4,화천열무국수,한식,강원특별자치도,화천군,17.0,11.0,화천군_현지인외지인맛집_최종.csv,강원특별자치도,화천군,
0318d8f1608faf84818198b257738de4,조조칼국수앞산본점,한식,대구광역시,남구,13.0,18.0,남구_현지인외지인맛집_최종.csv,대구광역시,남구,
031b0e51cad01fe299777793d31012ad,도림장어,전문음식,전라남도,곡성군,79.0,59.0,곡성군_현지인외지인맛집_최종.csv,전라남도,곡성군,
031ec332baac38dd193029a40aa170b3,부산자갈치횟집,전문음식,충청남도,계룡시,72.0,75.0,계룡시_현지인외지인맛집_최종.csv,충청남도,계룡시,
0324459be22cb1af18e50bd76e7f9e33,반찬식당,한식,대전광역시,중구,4.0,9.0,중구_현지인외지인맛집_최종.csv,대전광역시,중구,
0330e702dfdd5341639cd955db7cfb76,고갯마루,한식,전북특별자치도,남원시,14.0,33.0,남원시_현지인외지인맛집_최종.csv,전북특별자치도,남원시,
0332298a68bdc414b175429248db40fe,전원식당,한식,전북특별자치도,임실군,40.0,46.0,임실군_현지인외지인맛집_최종.csv,전북특별자치도,임실군,
0338b81dee13cb571fa8a71c3eb56dcc,석정갈비,한식,부산광역시,동래구,45.0,55.0,동래구_현지인외지인맛집_최종.csv,부산광역시,동래구,
033d62b0c30599b7a15b79545f2931f6,누리마을감자탕왜관점,한식,경상북도,칠곡군,77.0,,칠곡군_현지인외지인맛집_최종.csv,경상북도,칠곡군,
0341294ab1d9580c4340e270a7cb5219,국수바다본점,한식,제주특별자치도,서귀포시,35.0,31.0,서귀포시_현지인외지인맛집_최종.csv,제주특별자치도,서귀포시,
034336ec7c683a99da1239bae29206bb,지리황식당,한식,경상남도,산청군,53.0,50.0,산청군_현지인외지인맛집_최종.csv,경상남도,산청군,
0347ffc7434484c42a9608d082006980,배가네멸치쌈밥,한식,경상남도,남해군,70.0,54.0,남해군_현지인외지인맛집_최종.csv,경상남도,남해군,
034807875558e37e3a8fcc668356c9ae,베이징코야일산점 [중식],외국식,경기도,고양시 일산서구,50.0,31.0,고양시+일산서구_현지인외지인맛집_최종.csv,경기도,고양시,일산서구
034ef73ff1b77f0f29018052dd80c8a6,그린다향,카페/찻집,전라남도,보성군,27.0,25.0,보성군_현지인외지인맛집_최종.csv,전라남도,보성군,
0355ea1e4ec1e808fbc3363936eeb274,청기와샤브샤브,전문음식,부산광역시,사상구,,92.0,사상구_현지인외지인맛집_최종.csv,부산광역시,사상구,
0359fdd0b24acb1c2c3bc5fbeb3544d6,미추원주추어탕,한식,경기도,안산시 상록구,58.0,74.0,안산시+상록구_현지인외지인맛집_최종.csv,경기도,안산시,상록구
035cb7c74ef4a1f0e8482d03d262f6e6,한정식당,한식,전북특별자치도,장수군,57.0,62.0,장수군_현지인외지인맛집_최종.csv,전북특별자치도,장수군,
0360a61c1618541dfd2817f50a4925a0,양지공원가든,한식,충청북도,보은군,,76.0,보은군_현지인외지인맛집_최종.csv,충청북도,보은군,
0365941822a36d713bdd07229af546b6,팔공식육식당,한식,대구광역시,군위군,28.0,25.0,군위군_현지인외지인맛집_최종.csv,대구광역시,군위군,
0367067a87df207371131738f8db67ac,고석정나들이,한식,강원특별자치도,철원군,46.0,21.0,철원군_현지인외지인맛집_최종.csv,강원특별자치도,철원군,
0370c6a96ffb042ae4d930f921e49dd8,청계닭집,한식,경상남도,산청군,23.0,31.0,산청군_현지인외지인맛집_최종.csv,경상남도,산청군,
03758105ca29ed8296ab80791be8a84f,중정,외국식,광주광역시,동구,,99.0,동구_현지인외지인맛집_최종.csv,광주광역시,동구,
03796f1bce2f91ac56afdd2eaa2e59e3,오늘여기,카페/찻집,전북특별자치도,김제시,4.0,2.0,김제시_현지인외지인맛집_최종.csv,전북특별자치도,김제시,
037fcab20f0afa90c441845570ebab80,진주냉면이설옥,한식,대전광역시,서구,36.0,56.0,서구_현지인외지인맛집_최종.csv,대전광역시,서구,
038022b3c9354ad0348e74d06c7e4658,그집밥상,한식,전라남도,영광군,45.0,38.0,영광군_현지인외지인맛집_최종.csv,전라남도,영광군,
0380fc3580f3adedb6410963dd902278,해월,한식,부산광역시,동래구,91.0,85.0,동래구_현지인외지인맛집_최종.csv,부산광역시,동래구,
0382ce148320f3e0776be1d83f6e26ac,반야원플라타너스,카페/찻집,전라남도,구례군,3.0,3.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
0387a0f9d2590ba3ef2c066b6192b465,소삿벌함흥면옥,한식,경기도,평택시,89.0,,평택시_현지인외지인맛집_최종.csv,경기도,평택시,
0391306a0c9e430df7af0aca327f837f,꿀꿀이만찬,전문음식,인천광역시,옹진군,78.0,78.0,옹진군_현지인외지인맛집_최종.csv,인천광역시,옹진군,
039311724cc601700cf17c2d28de912e,충주농협탄금한우타운,한식,충청북도,충주시,22.0,32.0,충주시_현지인외지인맛집_최종.csv,충청북도,충주시,
03949215870d25c17b08f08f4aafda35,들마루숯불촌,한식,경상북도,의성군,86.0,,의성군_현지인외지인맛집_최종.csv,경상북도,의성군,
039928efeb6baf9c1d7eccbd796a63df,유담들밥하남점 [한식],한식,경기도,하남시,19.0,10.0,하남시_현지인외지인맛집_최종.csv,경기도,하남시,
039c4c0d576f38aead53597edb9763ba,창현수산,전문음식,부산광역시,동구,93.0,97.0,동구_현지인외지인맛집_최종.csv,부산광역시,동구,
039ed8565ddb9e40b6c4f63783bad244,수성가든,한식,경기도,가평군,43.0,,가평군_현지인외지인맛집_최종.csv,경기도,가평군,
03a0855ed0c8ba98a760ada24298b84e,마당발왕족발보쌈,전문음식,강원특별자치도,동해시,59.0,,동해시_현지인외지인맛집_최종.csv,강원특별자치도,동해시,
03a47a733fe71b44d8d0f05181c0cc67,카페호암지,카페/찻집,충청북도,충주시,71.0,,충주시_현지인외지인맛집_최종.csv,충청북도,충주시,
03a824c8b33e26c4a1508c706b3bb0c4,명동감자탕,한식,경상북도,영주시,32.0,19.0,영주시_현지인외지인맛집_최종.csv,경상북도,영주시,
03ab85f4e5527d2f113dff2c99cd9225,금강옥,전문음식,경상북도,안동시,36.0,81.0,안동시_현지인외지인맛집_최종.csv,경상북도,안동시,
03af0aab27f63d86d8afb5c6e113915d,반상[한식],한식,부산광역시,수영구,63.0,72.0,수영구_현지인외지인맛집_최종.csv,부산광역시,수영구,
03bd7db3cb87fb1f1f4fe71395ddcb2e,송정상목장,한식,경기도,하남시,91.0,,하남시_현지인외지인맛집_최종.csv,경기도,하남시,
03be65e9bc03db1fbfeff493a01ef7cb,샤브연리지과천갈현점,전문음식,경기도,과천시,14.0,25.0,과천시_현지인외지인맛집_최종.csv,경기도,과천시,
03be9528420666407f0bf2fa6fccd547,코리아나한식뷔페,전문음식,충청북도,괴산군,22.0,58.0,괴산군_현지인외지인맛집_최종.csv,충청북도,괴산군,
03bfc40ec5ab000ae6a4dfa30ac29821,옛날맛짜장면집[중식],외국식,경상북도,영덕군,,97.0,영덕군_현지인외지인맛집_최종.csv,경상북도,영덕군,
03c9669167faf1c66b37a85652312a02,해풍코다리,한식,부산광역시,사하구,,98.0,사하구_현지인외지인맛집_최종.csv,부산광역시,사하구,
03cbfce0ed0a36f4e0680725c39383ec,오두리할매셋째딸연탄쭈꾸미,전문음식,부산광역시,사하구,,88.0,사하구_현지인외지인맛집_최종.csv,부산광역시,사하구,
03cd5f7c1a7de4c3b1a2138a3293a9c6,다솥맛집,한식,부산광역시,해운대구,46.0,34.0,해운대구_현지인외지인맛집_최종.csv,부산광역시,해운대구,
03d0ddaf881414f2126542e8ea4e5ae2,밥꽃하나피었네[한식],한식,충청남도,공주시,78.0,91.0,공주시_현지인외지인맛집_최종.csv,충청남도,공주시,
03d100c0efca7358b41f91b3b5b12fb7,선류산장,카페/찻집,경상북도,포항시 북구,,61.0,포항시+북구_현지인외지인맛집_최종.csv,경상북도,포항시,북구
03d3a813a37c3cfb07745c7bdb83c2c5,여기서행복할것,카페/찻집,충청남도,예산군,98.0,72.0,예산군_현지인외지인맛집_최종.csv,충청남도,예산군,
03d502c098899260906d2e88c027b4cd,엔드투앤드,카페/찻집,강원특별자치도,강릉시,27.0,26.0,강릉시_현지인외지인맛집_최종.csv,강원특별자치도,강릉시,
